Date,AAPL,ABBV,AEP,AMT,AMZN,APD,BA,BAC,BRK-B,CAT,CMCSA,COP,COST,CVX,D,DIS,DUK,EOG,FCX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,SLB,SO,T,TSLA,UNH,UPS,VZ,WMT,XOM
2018-03-01,39.41602325439453,66.61996459960938,51.745033264160156,117.23020935058594,72.36699676513672,130.09170532226562,314.009765625,24.71164894104004,199.47999572753906,124.02519989013672,25.642562866210938,45.63880157470703,169.04771423339844,80.75481414794922,46.748558044433594,95.4310531616211,56.04138946533203,77.57188415527344,15.86257553100586,61.270896911621094,51.431915283203125,210.557373046875,145.78550720214844,110.61387634277344,102.60232543945312,87.96454620361328,33.61711120605469,126.82244873046875,129.7161865234375,158.5458221435547,40.29879379272461,42.409339904785156,84.14556884765625,33.4784049987793,29.53499984741211,59.571746826171875,5.7288498878479,84.68952941894531,23.424169540405273,64.17627716064453,50.05093765258789,51.55213165283203,32.3172492980957,14.986599922180176,17.742000579833984,186.83921813964844,76.67533874511719,30.459850311279297,26.03963279724121,51.92729187011719
2018-04-01,38.82400894165039,67.95730590820312,52.793678283691406,109.98700714111328,78.30650329589844,133.68807983398438,319.4494934082031,24.746490478515625,193.72999572753906,121.48377227783203,23.556337356567383,50.41899108886719,176.87974548339844,88.59378051757812,46.671539306640625,95.32652282714844,57.98732376098633,87.07767486572266,13.731917381286621,63.95265197753906,50.51152420043945,199.24612426757812,152.01304626464844,110.74400329589844,101.27326965332031,87.01268768310547,33.74204635620117,134.77481079101562,138.89035034179688,170.66073608398438,43.934932708740234,40.57024002075195,86.21992492675781,33.5972900390625,31.246000289916992,61.505653381347656,5.56335973739624,78.89820861816406,24.163387298583984,58.55842971801758,51.9702033996582,54.56027603149414,33.3737678527832,13.74647045135498,19.593332290649414,207.07955932617188,83.15165710449219,31.434410095214844,26.044723510742188,54.112701416015625
2018-05-01,43.90078353881836,70.3608627319336,51.26221466064453,112.19593811035156,81.48100280761719,132.9632568359375,337.26263427734375,24.018648147583008,191.52999877929688,128.48098754882812,23.532129287719727,51.87382888793945,177.84864807128906,88.02019500732422,45.00970458984375,94.50942993164062,55.817142486572266,86.95866394042969,15.3002347946167,63.998104095458984,54.54914855957031,188.83782958984375,153.4525146484375,113.21639251708984,95.77285766601562,86.0309066772461,33.57807922363281,138.0796661376953,132.7272186279297,190.28672790527344,44.4274787902832,39.59668731689453,91.1246566772461,33.98672866821289,35.15999984741211,64.57238006591797,6.238432884216309,78.3588638305664,23.714576721191406,59.778377532958984,51.52182388305664,54.64780044555664,32.49091720581055,13.843944549560547,18.98200035095215,211.55580139160156,85.07110595703125,30.746368408203125,24.301729202270508,56.54167175292969
2018-06-01,43.655006408691406,65.88774871826172,52.72908020019531,116.89877319335938,84.98999786376953,128.28424072265625,322.91986083984375,23.410890579223633,186.64999389648438,114.74567413330078,24.762319564819336,53.811553955078125,188.03065490722656,90.30918884277344,48.43429946899414,99.58312225341797,57.883628845214844,91.8450698852539,15.626151084899902,61.861785888671875,55.99668884277344,185.0507049560547,161.3841552734375,110.82133483886719,97.8704833984375,83.77181243896484,34.249637603759766,139.74978637695312,129.97332763671875,192.80697631835938,45.30066680908203,37.43284225463867,91.30668640136719,34.23680114746094,39.143001556396484,71.65914916992188,5.863830089569092,85.87921142578125,24.17933464050293,63.77341842651367,52.594703674316406,53.34270477294922,33.97861862182617,13.75399112701416,22.863332748413086,214.91078186035156,78.43775939941406,32.449119567871094,25.37625503540039,58.16230010986328
2018-07-01,44.876609802246094,65.58905792236328,54.16817092895508,120.87062072753906,88.87200164794922,136.1969451904297,342.9297180175781,25.644845962524414,197.8699951171875,121.62177276611328,27.00383186340332,55.782527923583984,196.78529357910156,90.19490814208984,50.94196319580078,107.89676666259766,59.74281692504883,95.17401123046875,14.93809986114502,62.502586364746094,60.858009338378906,199.19566345214844,163.3859405517578,122.82281494140625,106.88805389404297,92.41429901123047,36.73698806762695,148.78140258789062,131.50843811035156,171.23623657226562,49.53896713256836,39.928367614746094,98.22342681884766,34.576683044433594,33.744998931884766,69.3612289428711,6.06085729598999,90.71467590332031,26.611928939819336,66.07730865478516,52.92646408081055,54.12444305419922,35.658836364746094,13.694025039672852,19.875999450683594,222.59803771972656,88.52398681640625,33.30695724487305,26.436927795410156,57.304603576660156
2018-08-01,53.68259811401367,68.95292663574219,54.61741638183594,121.58811950683594,100.635498046875,137.95574951171875,329.92669677734375,25.68636131286621,208.72000122070312,118.1552734375,28.07964515686035,56.989501953125,209.7596893310547,84.61620330810547,50.27418518066406,107.28909301757812,59.46466064453125,87.39705657958984,12.75665283203125,59.338470458984375,61.08513641357422,199.5144805908203,166.0742950439453,122.3689193725586,108.6383056640625,92.6174545288086,35.114036560058594,140.51187133789062,135.4235076904297,174.36170959472656,51.58460235595703,38.79011154174805,104.01053619384766,35.10501480102539,36.768001556396484,74.13198852539062,6.94748592376709,88.35609436035156,27.671606063842773,68.38349151611328,54.1846923828125,50.629451751708984,32.1223030090332,13.964049339294434,20.110666275024414,235.99505615234375,90.73173522949219,35.474327087402344,28.401264190673828,56.36253356933594
2018-09-01,53.42360305786133,67.94715881347656,54.44611740112305,118.473388671875,100.1500015258789,138.58624267578125,359.71295166015625,24.465585708618164,214.11000061035156,129.76234436035156,26.880245208740234,60.07063293457031,211.85887145996094,88.18225860595703,49.92611312866211,112.00132751464844,59.2432861328125,94.30128479003906,12.638618469238281,51.772132873535156,59.85926055908203,188.7527313232422,172.2300567626953,128.6414031982422,112.18792724609375,91.21092987060547,36.39033889770508,143.4901580810547,140.5191650390625,163.17947387695312,53.35197830200195,36.994781494140625,106.30699157714844,34.81565475463867,37.41299819946289,76.59284210205078,6.959707260131836,88.1904525756836,29.621187210083008,68.61431884765625,54.67669677734375,48.83384704589844,32.399497985839844,14.681049346923828,17.65133285522461,233.86773681640625,86.8581314086914,34.83491134643555,27.985122680664062,60.38876724243164
2018-10-01,51.79537582397461,55.92818832397461,56.35111618041992,127.7440185546875,79.90049743652344,128.89154052734375,343.2313537597656,22.948259353637695,205.27999877929688,103.23800659179688,28.95262908935547,54.249839782714844,206.22149658203125,80.51640319824219,51.3275260925293,109.98043823242188,61.17561340332031,77.86860656738281,10.577579498291016,46.75664138793945,54.08201217651367,189.7039031982422,146.23135375976562,116.81185150146484,113.66566467285156,88.12313842773438,38.04265594482422,147.72178649902344,148.59130859375,150.60809326171875,55.73769760131836,36.271888732910156,99.27995300292969,35.833526611328125,30.17799949645996,67.8414306640625,5.221389293670654,89.38123321533203,28.94232940673828,73.10726165771484,52.37083435058594,41.45862579345703,33.46213150024414,13.413180351257324,22.488000869750977,230.52003479003906,79.2622299194336,37.2490119934082,29.883373260498047,56.5958251953125
2018-11-01,42.26271057128906,68.44893646240234,59.715599060058594,134.8605499267578,84.50849914550781,134.3361053466797,335.3968200683594,23.699295043945312,218.24000549316406,116.18501281738281,29.772315979003906,51.57882308959961,208.61172485351562,85.77361297607422,53.54100799560547,110.61255645751953,65.57331085205078,76.50531005859375,10.882010459899902,34.72026824951172,55.02769470214844,160.51223754882812,149.9228515625,118.36853790283203,119.27628326416016,90.5066146850586,40.04488754272461,141.99034118652344,158.3433837890625,139.51519775390625,60.07648468017578,35.50535583496094,103.07232666015625,37.746734619140625,28.613000869750977,67.91376495361328,4.047486305236816,96.9847183227539,31.07300567626953,78.6019515991211,54.70222091674805,36.440914154052734,35.17128372192383,13.928328514099121,23.365333557128906,248.16957092285156,85.77194213867188,39.779388427734375,29.099637985229492,56.46798324584961
2018-12-01,37.460975646972656,66.93865966796875,57.9277458190918,129.6953125,75.09850311279297,133.6513671875,313.3721923828125,20.5616397857666,204.17999267578125,108.82013702392578,25.98686408996582,48.593833923339844,184.18067932128906,79.22067260742188,51.35626220703125,105.01920318603516,64.58625793457031,64.58260345458984,9.396443367004395,35.04433059692383,51.81970977783203,141.1828155517578,143.71029663085938,107.16363525390625,105.45014953613281,79.46087646484375,37.91902542114258,139.30325317382812,150.07388305664062,130.06927490234375,57.857887268066406,31.71407699584961,94.81724548339844,36.334251403808594,26.766000747680664,67.2267074584961,3.3095524311065674,87.87006378173828,29.565290451049805,76.44791412353516,47.699951171875,29.152734756469727,33.05768966674805,12.72453498840332,22.18666648864746,220.43484497070312,73.16185760498047,37.08784484863281,27.758636474609375,48.92560958862305
2019-01-01,39.52709197998047,58.29814529418945,61.32251739501953,142.48574829101562,85.9365005493164,138.22171020507812,374.7057189941406,23.89048194885254,205.5399932861328,114.0354995727539,28.065353393554688,52.75569534301758,194.0538330078125,83.48792266845703,51.045372009277344,107.63872528076172,65.69387817382812,73.46171569824219,10.608593940734863,47.09910202026367,55.83303451538086,167.3487091064453,153.50450134277344,116.49947357177734,108.74315643310547,84.24708557128906,38.543670654296875,146.29470825195312,151.09657287597656,165.39207458496094,56.75369644165039,33.83368682861328,97.48709106445312,37.41286849975586,33.95000076293945,74.2449951171875,3.5636563301086426,90.32341003417969,28.75249481201172,80.23204803466797,56.599849700927734,36.11177062988281,36.580230712890625,13.402223587036133,20.468000411987305,239.0876007080078,79.0655288696289,36.322601318359375,28.713115692138672,52.5776252746582
2019-02-01,41.12063217163086,58.241424560546875,62.89586639404297,145.21444702148438,81.99150085449219,152.3389892578125,427.5077209472656,24.40236473083496,201.3000030517578,118.37181091308594,29.67697525024414,52.88039016723633,197.7698211669922,87.07793426513672,53.8432731628418,108.91277313232422,67.10088348388672,69.76654815673828,11.807841300964355,50.09193801879883,55.86576461791992,166.2415771484375,154.8511505126953,124.96748352050781,111.65214538574219,85.63699340820312,36.30936813354492,155.4757080078125,155.37301635742188,160.19285583496094,61.984535217285156,33.81648254394531,104.581787109375,39.23982238769531,35.810001373291016,77.73600769042969,3.824207305908203,92.70436096191406,29.61852264404297,82.61019897460938,57.33639907836914,35.989253997802734,37.4006462097168,14.180946350097656,21.325332641601562,214.32937622070312,82.66621398925781,37.9415168762207,29.659931182861328,56.70320129394531
