Date,AAPL,ABBV,AEP,AMT,AMZN,APD,BA,BAC,BRK-B,CAT,CMCSA,COP,COST,CVX,D,DIS,DUK,EOG,FCX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,SLB,SO,T,TSLA,UNH,UPS,VZ,WMT,XOM
2015-02-01,0.09644957161838885,0.010011236907665033,-0.08326668029887097,0.022588752176455618,0.07229288887602481,0.07231631192130883,0.03769677836880336,0.043564554066550354,0.024320755409177552,0.04513907482863,0.12161604969601947,0.0352493181880551,0.02776426381347208,0.04047605923390396,-0.062426852731688465,0.14423951298883142,-0.09857711068729524,0.009744775489464619,0.30443150928004403,0.0879028203430352,0.04665606614291784,0.10080602121774462,0.09892727998585538,0.05135091592976315,0.023666997402038703,0.13413379724621177,0.05173677924873932,0.060618699872954984,0.06988326667556732,0.04031095791780648,-0.028865777917879698,0.0616257840224288,0.08539571545893665,-0.05291089947620975,0.07494341579564745,0.0527915092944522,0.14895839715049664,0.055449815708921824,0.09823978307878889,0.01714898111501406,-0.053832285745437636,0.021483120649861798,-0.09720065584890125,0.06962747215398446,-0.001276991507778158,0.06945860912373969,0.02923888748466097,0.09461876428435567,-0.012355926568021203,0.01281165504700632
2015-03-01,-0.02754899498135921,-0.032396464286887805,-0.014736613542769339,-0.05033270339276863,-0.021201593551299025,-0.03112574555706682,0.0010491971941377631,-0.026565357983628024,-0.020961917516625683,-0.03462033231817774,-0.04900682369505571,-0.03471096802229834,0.06760311451544054,-0.006267434065664879,-0.00824601335602626,0.007782176971228516,-0.01321365925488438,0.02195716362910094,-0.12390209693850907,-0.036627082612008977,-0.014094442575135813,-0.006479974928154109,-0.009934540540929238,0.019947530107599754,-0.011762797788023693,-0.011422665786905095,-0.06351035963872276,-0.05598112483081208,-0.0062004173399166085,0.041154852279837506,-0.018106961055164295,-0.0027941405161971966,-0.06614892063731392,0.013056107374907366,-0.12259176092402158,0.03604784066525557,-0.047570774633890145,-0.033946684684031614,0.022637290686478906,-0.03747246369606627,0.01990171013746722,-0.002767922132808298,-0.02227179563476045,-0.055266376251220994,-0.07165333192256695,0.041010333302794466,-0.04025794414030459,-0.01658302227702746,-0.020016808727598145,-0.03275609507872346
2015-04-01,0.005786555516636982,0.1045439160558932,0.011022107926301095,0.004036155336803793,0.13351256225666064,-0.04683622572888235,-0.044909280989148925,0.038324334932906545,-0.0215493379470586,0.08559281281264175,0.027435819001171424,0.09090913053560623,-0.05577558375877101,0.05791594064855077,0.011429181375461228,0.0365147375386663,0.010288950073200409,0.07917935205584725,0.22796881855530304,0.09149567423515226,-0.010690524035928295,0.044953588338815464,-0.0535120797242461,-0.03249954283615042,-0.013916241974028964,0.04423854656303994,0.008546505117871694,0.015481714291027737,-0.009133838217620593,-0.04196083188088018,0.04457099778511919,0.04539050645716314,0.19626142529395363,-0.029985339732953586,0.33552525019333146,-0.01485083653063557,0.06067840345666897,0.0014367520019782365,-0.02472010423480764,-0.029655628452455063,-0.06924184847449744,0.1338684620496835,0.0004517060897215597,0.06094958741948742,0.1974889322354232,-0.05509595712683413,0.03703268810455307,0.03721972589801359,-0.04536440556155796,0.027882577431839417
2015-05-01,0.04099060046625147,0.038389820007248554,-0.010198763580863579,-0.014132356642309607,0.017663210846626143,0.02321706473940144,-0.019673610470593017,0.03578129939990227,0.012676107931641534,-0.009816194423808211,0.012119453509152223,-0.062426484602472465,-0.0004887080167309543,-0.07257353524316412,-0.016182983761906633,0.015176376195026542,-0.0237206747338643,-0.10209511809837013,-0.15325194718189805,0.007016351132691057,-0.00628676428586894,0.0497406311552131,0.041502835992300424,0.03250127432555883,0.009475408601772761,0.04674738652322685,0.009861977757380291,0.007627420897471371,-0.006421259934198953,0.00533211689911961,0.022330484830803465,0.028016249338939536,-0.036595264956574725,0.013969880739154616,0.12140166375985939,0.028632374122927517,-0.0031532245056387076,0.013772203233796576,0.024167905100288767,-0.006156214530795401,-0.01517423559757014,-0.040587537271892904,-0.013769274529259579,0.01618251207149446,0.10948902799891669,0.07908425441068401,-0.013030405071890683,-0.008759969670024459,-0.04843028094524804,-0.02483672689123695
2015-06-01,-0.03320595013270644,0.009010470463845843,-0.049972867218745276,0.005388556432165181,0.011322602269977278,-0.06766159156304785,-0.006483146059790501,0.0315152687065543,-0.048181813913625415,-0.005860409206079109,0.028737193006574735,-0.024713785181650127,-0.0528085771976079,-0.05406518775866942,-0.0430866334304193,0.03415780717126449,-0.05765768921897818,-0.012853942489977621,-0.05241698717487653,-0.025669318574887634,-0.009682287168444437,0.015768024844259987,-0.002602737743834127,-0.01663048324701699,-0.01966527179363431,0.030100295159661616,-0.04223671064115864,-0.02694088585678467,-0.00035281089419769707,0.08309136273722739,-0.06503510698700521,0.015444902945443983,-0.05170876711162209,-0.03475802373625292,0.05268722712007268,0.06535751455399819,-0.08707256223909787,-0.032043823222742795,-0.027124378026404883,-0.0019134508248453974,-0.06289503451241507,-0.05045724311513744,-0.028814406585292995,0.02837295389629957,0.0696173153496511,0.014890546030287943,-0.016057764313177736,-0.05724123738662745,-0.03894369987246049,-0.015397522864722402
2015-07-01,-0.03292671914118639,0.041970694524475105,0.0679629112935991,0.02434492200046834,0.23511256164533667,0.04748326865489361,0.039287648197044556,0.053679469006739255,0.048710637374784316,-0.07297845573240302,0.041997234009243156,-0.1802638920059484,0.07581810855704907,-0.08282365322504859,0.0722293799275826,0.051340585088023305,0.05097674739395952,-0.11833206814587638,-0.36895811431557024,-0.009333806406945366,0.21750239071493116,-0.017816950646669105,0.058684734389415905,0.030204804220832937,0.028216258047547127,0.011363592594531013,0.055796957938419656,-0.03965006581364583,0.05038425162829663,0.0960707286944269,0.04353555137817744,0.0012891647414470242,0.05775754326005145,0.07314074946730686,0.21802596878932623,0.0666540406889855,-0.007956081182467045,0.039858269249222644,0.0754551138352948,-0.01968300622799035,0.1046011191006242,-0.03377726605521181,0.06754198275488554,-0.021959154464341712,-0.007865519769010731,-0.0007033764166062273,0.05623797648652151,0.0038619745842984887,0.01480324863427418,-0.04795675397293486
2015-08-01,-0.07040401932027496,-0.10194032618603577,-0.04030368754568692,-0.030701273631932424,-0.04338338414259957,-0.020910813043713672,-0.0935699322027761,-0.0861296514077845,-0.06095006215652632,-0.018875079595637945,-0.0974203175999857,-0.010523942256487562,-0.03613230625032193,-0.08465172902411677,-0.027196328785465296,-0.14606220571555928,-0.0445970869955834,0.016512933051388456,-0.08567467487425628,-0.049042187484519384,-0.014722590335403685,-0.08031424867734593,-0.004870487717977268,-0.05502097817857099,-0.062169079004543715,-0.058529720038986155,-0.042843148583641244,-0.07350582336394373,-0.048468068717811286,-0.04871810244498409,-0.08666897374511906,-0.10962499344745458,-0.06809445349285748,-0.06454308555123534,0.006298705719342879,-0.030116068247755257,0.12681696103379592,-0.03549555921923275,-0.10648931167085873,-0.07107295605297737,-0.06426985191494594,-0.0658053105825589,-0.02951034166961186,-0.027409199219309843,-0.06421193090073474,-0.04695213591296077,-0.04601412602928634,-0.005089189679420181,-0.10072251975331414,-0.05011987777240301
2015-09-01,-0.017388484946736726,-0.12818471171128532,0.05722907327803117,-0.04566651369429997,-0.0019497803810220038,-0.08564482227528347,0.008459071432239229,-0.046511745877521826,-0.02715606962078998,-0.14495045983281474,0.009763797754944736,-0.024211826192379493,0.03511236156442865,-0.013780992633172784,0.018428690387384483,0.003141015530426783,0.025765400893363877,-0.07036112183561394,-0.08928541173454874,0.01611626236543029,-0.01458736220688428,-0.07550904420391591,-0.008329046549780617,-0.04146499976632534,0.0008952032970408474,-0.04883007833584063,0.02034590001326886,-0.03678499735406926,0.046074973097031124,0.005255406496316173,-0.08282244957646234,-0.08563125689807682,0.023709940942990393,-0.0010869190176734378,-0.10232113528943099,0.10040259311839317,0.10114420212118991,0.014742629792990902,-0.01752142004537116,0.01797109558106058,0.02368418355410795,-0.10267052461498982,0.04186466003937506,-0.018674966687744488,-0.0026500015278088096,0.0026794489663162224,0.017876804562303228,-0.054336455531042493,0.008539641739245596,-0.002582926849498457
2015-10-01,0.08340893833006802,0.09446792257945247,-0.003692924709436385,0.16790547446840076,0.2227236546930227,0.09644641607765014,0.13073690844798413,0.08048937987081195,0.043098241096835466,0.11673808992778212,0.10091402502490765,0.11238512457361316,0.09372602796825968,0.1521296576487121,0.014919099702863203,0.11291575457740022,-0.006532951841610513,0.17925790784672513,0.21465437684130984,0.15697162854243274,0.155113759706468,0.07907448617648605,0.07601979182462704,0.09071676243567084,0.08227106644629778,0.05379716672947232,0.06472833269666278,0.09824202468194088,0.13924666747020864,0.13426041314028114,0.11622932230786742,0.04666676626660515,0.18933655083667866,0.05238354846813498,0.04958358254223749,0.0682463450561892,0.15091242926074733,0.092075317716944,0.07672731751988793,0.061717738516131604,0.11022473460166182,0.13324694609373733,0.008948521559123623,0.028545166751449802,-0.16694846898986193,0.01964880778071043,0.04387511700782243,0.077454029150126,-0.1172118514213647,0.1128448326531033
2015-11-01,-0.010041760316349402,-0.014496963926648232,-0.011297766428239209,-0.027878293255418685,0.06215055431957639,-0.015037978801851093,-0.01769422949812105,0.038736693074761464,-0.014189147727891038,0.0064657056901946675,-0.02395013723231576,0.026822169936477902,0.020870304909648807,0.004842066538928602,-0.05683898329193737,-0.0023737632331752856,-0.05191008459664137,-0.026270626511070483,-0.3023170390882771,0.03526952542045625,0.034527310453176474,0.013440170832556886,0.08282125335516821,0.00648702890864028,0.002078137569075267,0.045309291823318,0.0063755558682689895,0.015392901790324709,0.01701625773787807,0.022261318309818368,-0.03018659962222714,0.04520365600488363,0.03248438856000635,-0.027274459124395967,0.1379405650964538,0.009539767466248739,0.11808253455511952,-0.019865606210652587,-0.031047185641994157,-0.011355589726169901,0.00046798160297245595,-0.012922712301772443,-0.012416726107963294,0.023902529940454942,0.11274349821695906,-0.043046159621360935,-9.767325092657764e-05,-0.01790948741703069,0.02795268963105091,-0.013053094215234595
