Date,AAPL,ABBV,AEP,AMT,AMZN,APD,BA,BAC,BRK-B,CAT,CMCSA,COP,COST,CVX,D,DIS,DUK,EOG,FCX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,SLB,SO,T,TSLA,UNH,UPS,VZ,WMT,XOM
2020-10-01,0.46,0.58,0.56,0.16,0.24,0.08,0.26,0.92,0.14,0.28,0.82,0.9,0.02,0.66,0.62,0.38,0.54,0.84,0.94,0.8,0.52,0.22,0.1,0.3,0.4,0.5,0.74,0.12,0.2,0.06,0.64,0.76,0.18,0.6,0.68,0.44,1.0,0.42,0.88,0.36,0.48,0.98,0.7,0.96,0.32,0.04,0.34,0.78,0.72,0.86
2020-11-01,0.46,0.54,0.58,0.22,0.3,0.08,0.16,0.92,0.14,0.32,0.82,0.86,0.02,0.6,0.66,0.34,0.56,0.84,0.94,0.7,0.5,0.2,0.1,0.28,0.4,0.48,0.78,0.12,0.24,0.06,0.62,0.68,0.18,0.64,0.72,0.38,1.0,0.44,0.9,0.42,0.52,0.96,0.74,0.98,0.26,0.04,0.36,0.8,0.76,0.88
2020-12-01,0.42,0.52,0.58,0.24,0.34,0.1,0.2,0.92,0.16,0.32,0.82,0.88,0.02,0.6,0.66,0.3,0.56,0.84,0.94,0.72,0.5,0.18,0.14,0.28,0.36,0.48,0.76,0.08,0.26,0.06,0.64,0.68,0.22,0.62,0.7,0.4,1.0,0.44,0.9,0.46,0.54,0.96,0.74,0.98,0.12,0.04,0.38,0.8,0.78,0.86
2021-01-01,0.38,0.54,0.62,0.22,0.34,0.14,0.24,0.92,0.18,0.28,0.8,0.88,0.02,0.6,0.66,0.32,0.56,0.82,0.94,0.72,0.5,0.1,0.12,0.3,0.36,0.48,0.78,0.16,0.26,0.08,0.64,0.68,0.2,0.58,0.7,0.42,1.0,0.44,0.9,0.46,0.52,0.96,0.74,0.98,0.06,0.04,0.4,0.84,0.76,0.86
2021-02-01,0.44,0.52,0.64,0.26,0.34,0.18,0.22,0.92,0.1,0.24,0.82,0.8,0.02,0.56,0.7,0.28,0.58,0.74,0.9,0.66,0.5,0.06,0.14,0.32,0.36,0.38,0.84,0.12,0.3,0.08,0.68,0.6,0.2,0.62,0.72,0.42,1.0,0.46,0.94,0.48,0.54,0.96,0.76,0.98,0.16,0.04,0.4,0.88,0.86,0.78
2021-03-01,0.48,0.54,0.6,0.26,0.34,0.18,0.16,0.9,0.14,0.24,0.84,0.82,0.04,0.56,0.7,0.32,0.58,0.72,0.92,0.66,0.5,0.08,0.1,0.3,0.36,0.4,0.8,0.12,0.28,0.06,0.68,0.64,0.2,0.62,0.74,0.42,1.0,0.44,0.94,0.46,0.52,0.96,0.76,0.98,0.22,0.02,0.38,0.88,0.86,0.78
2021-04-01,0.42,0.54,0.6,0.24,0.34,0.16,0.22,0.9,0.12,0.28,0.82,0.86,0.04,0.56,0.66,0.32,0.58,0.72,0.92,0.68,0.5,0.08,0.1,0.3,0.38,0.4,0.8,0.14,0.26,0.06,0.7,0.62,0.18,0.64,0.76,0.46,1.0,0.44,0.94,0.48,0.52,0.96,0.74,0.98,0.2,0.02,0.36,0.88,0.84,0.78
2021-05-01,0.46,0.54,0.62,0.24,0.36,0.16,0.18,0.92,0.1,0.22,0.84,0.82,0.04,0.56,0.72,0.32,0.58,0.68,0.9,0.64,0.5,0.06,0.12,0.3,0.38,0.4,0.8,0.14,0.26,0.08,0.7,0.6,0.2,0.66,0.76,0.44,1.0,0.42,0.94,0.48,0.52,0.96,0.74,0.98,0.28,0.02,0.34,0.88,0.86,0.78
2021-06-01,0.44,0.54,0.62,0.22,0.32,0.18,0.2,0.9,0.12,0.28,0.84,0.78,0.02,0.56,0.72,0.34,0.58,0.68,0.92,0.66,0.48,0.08,0.1,0.3,0.38,0.42,0.82,0.14,0.26,0.06,0.64,0.6,0.16,0.7,0.76,0.4,0.98,0.46,0.94,0.5,0.52,0.96,0.8,1.0,0.24,0.04,0.36,0.88,0.86,0.74
2021-07-01,0.42,0.54,0.62,0.2,0.34,0.18,0.24,0.92,0.14,0.3,0.82,0.84,0.02,0.58,0.7,0.32,0.56,0.72,0.9,0.68,0.48,0.08,0.1,0.28,0.4,0.46,0.78,0.12,0.26,0.06,0.66,0.6,0.16,0.64,0.76,0.36,0.98,0.44,0.94,0.5,0.52,0.96,0.74,1.0,0.22,0.04,0.38,0.88,0.86,0.8
2021-08-01,0.42,0.54,0.62,0.18,0.34,0.22,0.24,0.9,0.16,0.3,0.78,0.82,0.02,0.6,0.7,0.32,0.58,0.76,0.94,0.68,0.44,0.08,0.14,0.28,0.4,0.46,0.8,0.1,0.26,0.06,0.66,0.56,0.12,0.64,0.72,0.38,0.98,0.48,0.92,0.5,0.52,0.96,0.74,1.0,0.2,0.04,0.36,0.88,0.84,0.86
2021-09-01,0.42,0.54,0.64,0.2,0.34,0.22,0.24,0.9,0.14,0.3,0.84,0.76,0.02,0.56,0.74,0.32,0.6,0.68,0.94,0.7,0.46,0.06,0.1,0.28,0.4,0.38,0.82,0.12,0.26,0.08,0.66,0.58,0.16,0.62,0.72,0.44,0.98,0.48,0.92,0.5,0.52,0.96,0.78,1.0,0.18,0.04,0.36,0.88,0.86,0.8
2021-10-01,0.44,0.54,0.68,0.22,0.34,0.2,0.26,0.86,0.18,0.28,0.88,0.74,0.02,0.56,0.76,0.36,0.6,0.66,0.92,0.72,0.42,0.08,0.1,0.3,0.46,0.4,0.82,0.16,0.24,0.12,0.62,0.58,0.14,0.64,0.7,0.38,0.98,0.48,0.94,0.5,0.52,0.96,0.8,1.0,0.06,0.04,0.32,0.9,0.84,0.78
2021-11-01,0.36,0.54,0.66,0.22,0.3,0.2,0.26,0.9,0.18,0.28,0.88,0.72,0.02,0.56,0.74,0.42,0.6,0.64,0.94,0.76,0.44,0.1,0.08,0.32,0.48,0.4,0.82,0.16,0.24,0.12,0.68,0.58,0.14,0.62,0.7,0.38,0.96,0.46,0.86,0.52,0.5,0.98,0.78,1.0,0.06,0.04,0.34,0.92,0.84,0.8
2021-12-01,0.34,0.54,0.64,0.22,0.36,0.2,0.26,0.9,0.18,0.28,0.88,0.72,0.02,0.56,0.7,0.42,0.58,0.66,0.92,0.78,0.5,0.1,0.06,0.3,0.4,0.52,0.82,0.14,0.24,0.12,0.68,0.6,0.16,0.62,0.74,0.38,0.96,0.44,0.84,0.48,0.46,0.98,0.76,1.0,0.08,0.04,0.32,0.94,0.86,0.8
2022-01-01,0.32,0.54,0.64,0.24,0.4,0.2,0.26,0.88,0.1,0.28,0.9,0.66,0.02,0.56,0.72,0.44,0.6,0.58,0.96,0.78,0.5,0.08,0.06,0.3,0.36,0.52,0.8,0.16,0.22,0.14,0.68,0.62,0.18,0.7,0.84,0.46,0.98,0.38,0.86,0.42,0.48,0.94,0.76,1.0,0.12,0.04,0.34,0.92,0.82,0.74
2022-02-01,0.34,0.54,0.66,0.26,0.36,0.2,0.24,0.88,0.06,0.28,0.92,0.62,0.02,0.56,0.74,0.4,0.6,0.58,0.82,0.76,0.46,0.08,0.14,0.32,0.38,0.52,0.8,0.16,0.18,0.22,0.72,0.64,0.12,0.68,0.9,0.5,0.98,0.42,0.94,0.44,0.48,0.96,0.78,1.0,0.1,0.04,0.3,0.86,0.84,0.7
2022-03-01,0.32,0.44,0.62,0.24,0.36,0.2,0.28,0.96,0.08,0.26,0.9,0.64,0.02,0.46,0.74,0.52,0.6,0.58,0.84,0.78,0.5,0.14,0.16,0.34,0.38,0.56,0.8,0.1,0.18,0.22,0.7,0.66,0.12,0.68,0.94,0.54,0.98,0.4,0.86,0.48,0.42,0.92,0.76,1.0,0.06,0.04,0.3,0.88,0.82,0.72
2022-04-01,0.32,0.46,0.62,0.22,0.48,0.2,0.36,0.94,0.06,0.26,0.92,0.64,0.02,0.44,0.72,0.54,0.6,0.58,0.86,0.82,0.52,0.12,0.14,0.28,0.3,0.56,0.78,0.08,0.18,0.24,0.66,0.7,0.16,0.74,0.96,0.5,0.98,0.34,0.84,0.4,0.42,0.88,0.76,1.0,0.1,0.04,0.38,0.9,0.8,0.68
2022-05-01,0.38,0.44,0.64,0.2,0.46,0.22,0.42,0.94,0.06,0.24,0.92,0.6,0.04,0.34,0.72,0.58,0.62,0.5,0.9,0.8,0.52,0.1,0.12,0.28,0.3,0.48,0.78,0.08,0.18,0.26,0.68,0.7,0.14,0.74,0.96,0.56,0.98,0.36,0.82,0.4,0.54,0.84,0.76,1.0,0.16,0.02,0.32,0.88,0.86,0.66
2022-06-01,0.38,0.4,0.62,0.2,0.48,0.22,0.36,0.92,0.06,0.24,0.9,0.66,0.04,0.44,0.74,0.6,0.56,0.58,0.94,0.84,0.46,0.1,0.14,0.32,0.28,0.52,0.78,0.08,0.16,0.26,0.64,0.72,0.12,0.7,0.96,0.54,1.0,0.34,0.8,0.42,0.5,0.88,0.76,0.98,0.18,0.02,0.3,0.82,0.86,0.68
2022-07-01,0.3,0.46,0.62,0.2,0.42,0.22,0.32,0.92,0.08,0.24,0.9,0.66,0.02,0.4,0.74,0.56,0.58,0.6,0.94,0.8,0.5,0.06,0.14,0.26,0.36,0.54,0.78,0.12,0.18,0.34,0.68,0.72,0.16,0.7,0.96,0.52,0.98,0.38,0.84,0.44,0.48,0.88,0.76,1.0,0.1,0.04,0.28,0.86,0.82,0.64
2022-08-01,0.34,0.46,0.64,0.22,0.42,0.2,0.32,0.9,0.08,0.24,0.92,0.6,0.02,0.4,0.74,0.5,0.62,0.56,0.94,0.8,0.52,0.06,0.14,0.26,0.38,0.54,0.78,0.12,0.18,0.3,0.7,0.72,0.16,0.68,0.96,0.58,0.98,0.36,0.84,0.44,0.48,0.86,0.76,1.0,0.1,0.04,0.28,0.88,0.82,0.66
2022-09-01,0.32,0.42,0.68,0.22,0.46,0.2,0.4,0.9,0.08,0.24,0.94,0.58,0.04,0.38,0.76,0.54,0.6,0.48,0.92,0.82,0.52,0.06,0.14,0.28,0.26,0.5,0.78,0.12,0.18,0.36,0.66,0.72,0.16,0.7,0.96,0.62,1.0,0.3,0.84,0.44,0.56,0.86,0.74,0.98,0.1,0.02,0.34,0.88,0.8,0.64
2022-10-01,0.34,0.4,0.68,0.24,0.52,0.16,0.36,0.88,0.08,0.22,0.96,0.48,0.04,0.32,0.74,0.5,0.66,0.44,0.9,0.82,0.58,0.06,0.12,0.26,0.3,0.46,0.78,0.1,0.14,0.6,0.62,0.7,0.2,0.72,0.92,0.64,1.0,0.28,0.86,0.42,0.54,0.8,0.76,0.98,0.18,0.02,0.38,0.94,0.84,0.56
2022-11-01,0.38,0.4,0.68,0.22,0.62,0.14,0.28,0.9,0.1,0.2,0.96,0.5,0.02,0.36,0.8,0.64,0.66,0.46,0.88,0.78,0.56,0.06,0.12,0.26,0.32,0.44,0.76,0.08,0.16,0.48,0.58,0.7,0.18,0.72,0.94,0.54,0.98,0.3,0.86,0.42,0.52,0.84,0.74,1.0,0.24,0.04,0.34,0.92,0.82,0.6
2022-12-01,0.4,0.36,0.66,0.26,0.68,0.14,0.22,0.92,0.1,0.2,0.96,0.52,0.04,0.32,0.78,0.64,0.6,0.48,0.88,0.8,0.62,0.06,0.12,0.24,0.3,0.42,0.76,0.08,0.16,0.46,0.56,0.7,0.18,0.72,0.94,0.5,1.0,0.28,0.86,0.38,0.54,0.82,0.74,0.98,0.44,0.02,0.34,0.9,0.84,0.58
2023-01-01,0.4,0.44,0.7,0.24,0.6,0.14,0.22,0.96,0.1,0.2,0.94,0.54,0.02,0.34,0.8,0.56,0.66,0.52,0.86,0.74,0.62,0.06,0.12,0.26,0.36,0.46,0.78,0.08,0.16,0.38,0.64,0.68,0.18,0.72,0.9,0.48,0.98,0.32,0.88,0.42,0.5,0.82,0.76,1.0,0.28,0.04,0.3,0.92,0.84,0.58
2023-02-01,0.36,0.42,0.7,0.26,0.6,0.14,0.24,0.92,0.1,0.2,0.96,0.62,0.02,0.38,0.82,0.56,0.68,0.52,0.86,0.72,0.64,0.08,0.12,0.3,0.4,0.44,0.78,0.06,0.16,0.28,0.58,0.66,0.18,0.74,0.9,0.48,0.98,0.32,0.88,0.46,0.5,0.8,0.76,1.0,0.22,0.04,0.34,0.94,0.84,0.54
2023-03-01,0.36,0.4,0.68,0.28,0.52,0.16,0.22,0.98,0.08,0.2,0.92,0.64,0.02,0.38,0.8,0.6,0.66,0.56,0.86,0.72,0.54,0.1,0.14,0.3,0.42,0.46,0.78,0.06,0.18,0.24,0.62,0.7,0.12,0.74,0.88,0.48,0.96,0.34,0.9,0.44,0.5,0.84,0.76,1.0,0.26,0.04,0.32,0.94,0.82,0.58
2023-04-01,0.32,0.44,0.68,0.26,0.58,0.18,0.24,0.98,0.08,0.22,0.88,0.64,0.02,0.4,0.8,0.62,0.66,0.54,0.86,0.72,0.56,0.1,0.14,0.28,0.38,0.46,0.78,0.06,0.16,0.2,0.6,0.7,0.12,0.74,0.9,0.48,0.96,0.3,0.92,0.42,0.5,0.84,0.76,1.0,0.34,0.04,0.36,0.94,0.82,0.52
2023-05-01,0.28,0.46,0.72,0.32,0.5,0.2,0.22,0.98,0.08,0.26,0.9,0.62,0.02,0.42,0.82,0.64,0.68,0.58,0.92,0.66,0.48,0.12,0.16,0.3,0.38,0.44,0.78,0.06,0.14,0.18,0.54,0.7,0.1,0.74,0.86,0.56,0.88,0.34,0.94,0.4,0.52,0.84,0.76,1.0,0.24,0.04,0.36,0.96,0.8,0.6
2023-06-01,0.28,0.48,0.72,0.32,0.46,0.2,0.26,0.98,0.08,0.24,0.92,0.62,0.02,0.42,0.84,0.64,0.68,0.58,0.9,0.66,0.5,0.12,0.14,0.3,0.38,0.44,0.78,0.06,0.18,0.16,0.54,0.7,0.1,0.74,0.86,0.56,0.88,0.34,0.94,0.4,0.52,0.82,0.76,1.0,0.22,0.04,0.36,0.96,0.8,0.6
2023-07-01,0.28,0.46,0.72,0.3,0.48,0.18,0.26,0.96,0.08,0.24,0.92,0.56,0.02,0.44,0.84,0.66,0.68,0.52,0.9,0.64,0.5,0.1,0.16,0.32,0.38,0.4,0.78,0.06,0.2,0.14,0.6,0.7,0.12,0.74,0.88,0.58,0.86,0.34,0.94,0.42,0.54,0.8,0.76,1.0,0.22,0.04,0.36,0.98,0.82,0.62
2023-08-01,0.28,0.5,0.72,0.32,0.44,0.18,0.26,0.98,0.08,0.2,0.9,0.56,0.02,0.42,0.88,0.66,0.68,0.52,0.92,0.64,0.48,0.14,0.12,0.3,0.36,0.46,0.78,0.06,0.22,0.16,0.6,0.7,0.1,0.74,0.86,0.62,0.84,0.34,0.94,0.4,0.54,0.8,0.76,1.0,0.24,0.04,0.38,0.96,0.82,0.58
2023-09-01,0.28,0.46,0.72,0.36,0.5,0.18,0.26,0.98,0.08,0.2,0.9,0.54,0.02,0.34,0.86,0.68,0.66,0.52,0.92,0.64,0.48,0.12,0.16,0.3,0.38,0.42,0.82,0.06,0.24,0.14,0.6,0.7,0.1,0.78,0.88,0.62,0.84,0.32,0.94,0.4,0.58,0.76,0.74,1.0,0.22,0.04,0.44,0.96,0.8,0.56
2023-10-01,0.28,0.46,0.7,0.32,0.4,0.18,0.26,0.98,0.08,0.22,0.9,0.54,0.02,0.42,0.88,0.68,0.66,0.52,0.92,0.64,0.48,0.14,0.16,0.3,0.38,0.44,0.8,0.06,0.2,0.12,0.6,0.72,0.1,0.76,0.84,0.56,0.86,0.34,0.96,0.36,0.62,0.82,0.74,1.0,0.24,0.04,0.5,0.94,0.78,0.58
2023-11-01,0.3,0.48,0.72,0.28,0.38,0.2,0.26,0.96,0.1,0.22,0.92,0.54,0.02,0.5,0.88,0.66,0.68,0.52,0.9,0.6,0.46,0.14,0.16,0.32,0.42,0.36,0.78,0.06,0.18,0.12,0.62,0.7,0.08,0.76,0.84,0.58,0.86,0.34,0.98,0.4,0.56,0.82,0.74,1.0,0.24,0.04,0.44,0.94,0.8,0.64
2023-12-01,0.3,0.42,0.72,0.28,0.38,0.24,0.22,0.96,0.12,0.18,0.92,0.56,0.02,0.5,0.88,0.68,0.66,0.54,0.9,0.62,0.44,0.1,0.16,0.32,0.4,0.34,0.78,0.06,0.2,0.14,0.6,0.7,0.08,0.76,0.84,0.58,0.82,0.36,0.98,0.48,0.52,0.86,0.74,1.0,0.26,0.04,0.46,0.94,0.8,0.64
2024-01-01,0.28,0.4,0.72,0.32,0.38,0.22,0.24,0.96,0.12,0.18,0.9,0.58,0.02,0.48,0.88,0.66,0.68,0.56,0.92,0.6,0.46,0.14,0.16,0.3,0.42,0.34,0.8,0.06,0.2,0.1,0.54,0.7,0.08,0.82,0.78,0.62,0.76,0.36,0.98,0.44,0.52,0.86,0.74,1.0,0.26,0.04,0.5,0.94,0.84,0.64
2024-02-01,0.3,0.38,0.74,0.28,0.36,0.22,0.24,0.96,0.1,0.18,0.9,0.62,0.02,0.46,0.88,0.58,0.68,0.6,0.92,0.54,0.48,0.14,0.16,0.32,0.42,0.34,0.82,0.08,0.2,0.04,0.56,0.7,0.12,0.84,0.78,0.64,0.72,0.4,0.98,0.44,0.52,0.86,0.76,1.0,0.26,0.06,0.5,0.94,0.8,0.66
2024-03-01,0.36,0.38,0.74,0.3,0.32,0.22,0.24,0.96,0.1,0.18,0.92,0.6,0.02,0.48,0.9,0.58,0.68,0.62,0.88,0.5,0.44,0.14,0.16,0.28,0.46,0.26,0.84,0.08,0.2,0.04,0.54,0.72,0.12,0.8,0.78,0.7,0.66,0.4,0.98,0.42,0.56,0.86,0.76,1.0,0.34,0.06,0.52,0.94,0.82,0.64
2024-04-01,0.32,0.46,0.74,0.42,0.28,0.22,0.34,0.92,0.12,0.16,0.96,0.58,0.02,0.48,0.88,0.62,0.66,0.54,0.86,0.4,0.38,0.1,0.18,0.3,0.5,0.26,0.8,0.06,0.2,0.08,0.56,0.72,0.14,0.78,0.84,0.68,0.7,0.36,0.98,0.44,0.64,0.9,0.76,1.0,0.24,0.04,0.52,0.94,0.82,0.6
2024-05-01,0.26,0.46,0.74,0.28,0.36,0.2,0.34,0.92,0.12,0.16,0.96,0.62,0.02,0.48,0.88,0.66,0.68,0.56,0.86,0.4,0.38,0.08,0.18,0.3,0.5,0.24,0.84,0.1,0.22,0.06,0.54,0.7,0.14,0.76,0.82,0.72,0.6,0.42,0.98,0.44,0.64,0.9,0.78,1.0,0.32,0.04,0.52,0.94,0.8,0.58
2024-06-01,0.24,0.4,0.72,0.36,0.32,0.2,0.34,0.92,0.14,0.18,0.96,0.62,0.02,0.48,0.88,0.66,0.68,0.56,0.86,0.44,0.38,0.1,0.16,0.28,0.5,0.3,0.84,0.12,0.22,0.04,0.58,0.7,0.08,0.8,0.78,0.76,0.52,0.46,0.98,0.42,0.64,0.9,0.74,1.0,0.26,0.06,0.54,0.94,0.82,0.6
2024-07-01,0.26,0.38,0.7,0.28,0.34,0.22,0.32,0.92,0.12,0.18,0.94,0.64,0.02,0.5,0.86,0.72,0.66,0.54,0.9,0.42,0.4,0.06,0.16,0.36,0.48,0.3,0.82,0.1,0.2,0.08,0.62,0.68,0.14,0.76,0.84,0.78,0.58,0.44,0.98,0.46,0.52,0.88,0.74,1.0,0.24,0.04,0.56,0.96,0.8,0.6
2024-08-01,0.24,0.34,0.7,0.3,0.36,0.22,0.38,0.92,0.1,0.18,0.96,0.64,0.02,0.5,0.86,0.72,0.66,0.52,0.88,0.4,0.44,0.08,0.16,0.32,0.48,0.26,0.84,0.12,0.2,0.06,0.6,0.68,0.14,0.78,0.82,0.76,0.56,0.46,0.98,0.42,0.54,0.9,0.74,1.0,0.28,0.04,0.58,0.94,0.8,0.62
2024-09-01,0.26,0.38,0.7,0.28,0.36,0.22,0.48,0.94,0.12,0.18,0.96,0.66,0.02,0.5,0.86,0.72,0.62,0.58,0.88,0.34,0.42,0.08,0.16,0.32,0.46,0.3,0.84,0.1,0.2,0.04,0.64,0.68,0.14,0.78,0.82,0.76,0.54,0.44,0.98,0.4,0.56,0.92,0.74,1.0,0.24,0.06,0.52,0.9,0.8,0.6
2024-10-01,0.26,0.32,0.72,0.3,0.36,0.2,0.48,0.9,0.1,0.18,0.94,0.66,0.02,0.5,0.86,0.7,0.62,0.56,0.88,0.38,0.4,0.08,0.16,0.34,0.46,0.28,0.84,0.12,0.22,0.04,0.68,0.58,0.14,0.78,0.8,0.82,0.52,0.44,0.98,0.42,0.64,0.92,0.74,1.0,0.24,0.06,0.54,0.96,0.76,0.6
2024-11-01,0.28,0.38,0.72,0.34,0.32,0.22,0.44,0.88,0.1,0.18,0.96,0.68,0.02,0.48,0.86,0.6,0.64,0.56,0.9,0.36,0.42,0.04,0.16,0.3,0.5,0.26,0.84,0.12,0.24,0.08,0.7,0.54,0.14,0.82,0.76,0.8,0.52,0.46,0.98,0.4,0.66,0.92,0.78,1.0,0.2,0.06,0.58,0.94,0.74,0.62
2024-12-01,0.26,0.4,0.76,0.38,0.3,0.24,0.36,0.88,0.1,0.2,0.96,0.68,0.02,0.5,0.86,0.6,0.62,0.56,0.9,0.42,0.34,0.06,0.18,0.32,0.48,0.28,0.84,0.14,0.22,0.04,0.7,0.54,0.12,0.82,0.72,0.8,0.52,0.46,0.98,0.44,0.66,0.92,0.78,1.0,0.16,0.08,0.58,0.94,0.74,0.64
